ISO 8601 UTC,pdate,rain, Approval Level, Grade, Qualifiers
2019-04-25T23:00:00Z,4/25/2019 18:00,0,Working,50,
2019-04-26T00:00:00Z,4/25/2019 19:00,0,Working,50,
2019-04-26T01:00:00Z,4/25/2019 20:00,0,Working,50,
2019-04-26T02:00:00Z,4/25/2019 21:00,0,Working,50,
2019-04-26T03:00:00Z,4/25/2019 22:00,0,Working,50,
2019-04-26T04:00:00Z,4/25/2019 23:00,0,Working,50,
2019-04-26T04:57:00Z,4/25/2019 23:57,0.009,Working,50,
2019-04-26T05:00:00Z,4/26/2019 0:00,0,Working,50,
2019-04-26T05:09:00Z,4/26/2019 0:09,0.009,Working,50,
2019-04-26T06:00:00Z,4/26/2019 1:00,0,Working,50,
2019-04-26T07:00:00Z,4/26/2019 2:00,0,Working,50,
2019-04-26T07:25:00Z,4/26/2019 2:25,0.009,Working,50,
2019-04-26T08:00:00Z,4/26/2019 3:00,0,Working,50,
2019-04-26T08:19:00Z,4/26/2019 3:19,0.009,Working,50,
2019-04-26T09:00:00Z,4/26/2019 4:00,0,Working,50,
2019-04-26T10:00:00Z,4/26/2019 5:00,0,Working,50,
2019-04-26T11:00:00Z,4/26/2019 6:00,0,Working,50,
2019-04-26T12:00:00Z,4/26/2019 7:00,0,Working,50,
2019-04-26T13:00:00Z,4/26/2019 8:00,0,Working,50,
2019-04-26T14:00:00Z,4/26/2019 9:00,0,Working,50,
2019-04-26T15:00:00Z,4/26/2019 10:00,0,Working,50,
2019-04-26T16:00:00Z,4/26/2019 11:00,0,Working,50,
2019-04-26T17:00:00Z,4/26/2019 12:00,0,Working,50,
2019-04-26T18:00:00Z,4/26/2019 13:00,0,Working,50,
2019-04-26T19:00:00Z,4/26/2019 14:00,0,Working,50,
2019-04-26T19:20:00Z,4/26/2019 14:20,0.028,Working,50,
2019-04-26T19:21:00Z,4/26/2019 14:21,0.029,Working,50,
2019-04-26T19:22:00Z,4/26/2019 14:22,0.019,Working,50,
2019-04-26T19:23:00Z,4/26/2019 14:23,0.009,Working,50,
2019-04-26T19:24:00Z,4/26/2019 14:24,0.009,Working,50,
2019-04-26T19:25:00Z,4/26/2019 14:25,0.019,Working,50,
2019-04-26T19:26:00Z,4/26/2019 14:26,0.009,Working,50,
2019-04-26T19:27:00Z,4/26/2019 14:27,0.009,Working,50,
2019-04-26T19:30:00Z,4/26/2019 14:30,0.009,Working,50,
2019-04-26T19:31:00Z,4/26/2019 14:31,0.009,Working,50,
2019-04-26T19:33:00Z,4/26/2019 14:33,0.009,Working,50,
2019-04-26T19:34:00Z,4/26/2019 14:34,0.009,Working,50,
2019-04-26T19:37:00Z,4/26/2019 14:37,0.009,Working,50,
2019-04-26T19:40:00Z,4/26/2019 14:40,0.009,Working,50,
2019-04-26T19:43:00Z,4/26/2019 14:43,0.009,Working,50,
2019-04-26T19:45:00Z,4/26/2019 14:45,0.009,Working,50,
2019-04-26T19:47:00Z,4/26/2019 14:47,0.009,Working,50,
2019-04-26T19:51:00Z,4/26/2019 14:51,0.009,Working,50,
2019-04-26T19:53:00Z,4/26/2019 14:53,0.009,Working,50,
2019-04-26T19:56:00Z,4/26/2019 14:56,0.009,Working,50,
2019-04-26T20:00:00Z,4/26/2019 15:00,0,Working,50,
2019-04-26T20:01:00Z,4/26/2019 15:01,0.009,Working,50,
2019-04-26T20:10:00Z,4/26/2019 15:10,0.009,Working,50,
2019-04-26T20:21:00Z,4/26/2019 15:21,0.009,Working,50,
2019-04-26T20:36:00Z,4/26/2019 15:36,0.009,Working,50,
2019-04-26T20:41:00Z,4/26/2019 15:41,0.009,Working,50,
2019-04-26T21:00:00Z,4/26/2019 16:00,0,Working,50,
2019-04-26T21:31:00Z,4/26/2019 16:31,0.009,Working,50,
2019-04-26T22:00:00Z,4/26/2019 17:00,0,Working,50,
2019-04-26T23:00:00Z,4/26/2019 18:00,0,Working,50,
2019-04-27T00:00:00Z,4/26/2019 19:00,0,Working,50,
2019-04-27T01:00:00Z,4/26/2019 20:00,0,Working,50,
2019-04-27T02:00:00Z,4/26/2019 21:00,0,Working,50,
2019-04-27T03:00:00Z,4/26/2019 22:00,0,Working,50,
2019-04-27T04:00:00Z,4/26/2019 23:00,0,Working,50,
2019-04-27T05:00:00Z,4/27/2019 0:00,0,Working,50,
2019-04-27T06:00:00Z,4/27/2019 1:00,0,Working,50,
2019-04-27T07:00:00Z,4/27/2019 2:00,0,Working,50,
2019-04-27T08:00:00Z,4/27/2019 3:00,0,Working,50,
2019-04-27T09:00:00Z,4/27/2019 4:00,0,Working,50,
2019-04-27T10:00:00Z,4/27/2019 5:00,0,Working,50,
2019-04-27T11:00:00Z,4/27/2019 6:00,0,Working,50,
2019-04-27T12:00:00Z,4/27/2019 7:00,0,Working,50,
2019-04-27T13:00:00Z,4/27/2019 8:00,0,Working,50,
2019-04-27T14:00:00Z,4/27/2019 9:00,0,Working,50,
2019-04-27T15:00:00Z,4/27/2019 10:00,0,Working,50,
2019-04-27T16:00:00Z,4/27/2019 11:00,0,Working,50,
2019-04-27T17:00:00Z,4/27/2019 12:00,0,Working,50,
2019-04-27T18:00:00Z,4/27/2019 13:00,0,Working,50,
2019-04-27T19:00:00Z,4/27/2019 14:00,0,Working,50,
2019-04-27T20:00:00Z,4/27/2019 15:00,0,Working,50,
2019-04-27T21:00:00Z,4/27/2019 16:00,0,Working,50,
2019-04-27T22:00:00Z,4/27/2019 17:00,0,Working,50,
2019-04-27T23:00:00Z,4/27/2019 18:00,0,Working,50,
2019-04-28T00:00:00Z,4/27/2019 19:00,0,Working,50,
2019-04-28T01:00:00Z,4/27/2019 20:00,0,Working,50,
2019-04-28T02:00:00Z,4/27/2019 21:00,0,Working,50,
2019-04-28T03:00:00Z,4/27/2019 22:00,0,Working,50,
2019-04-28T04:00:00Z,4/27/2019 23:00,0,Working,50,
2019-04-28T05:00:00Z,4/28/2019 0:00,0,Working,50,
2019-04-28T06:00:00Z,4/28/2019 1:00,0,Working,50,
2019-04-28T07:00:00Z,4/28/2019 2:00,0,Working,50,
2019-04-28T08:00:00Z,4/28/2019 3:00,0,Working,50,
2019-04-28T09:00:00Z,4/28/2019 4:00,0,Working,50,
2019-04-28T09:03:00Z,4/28/2019 4:03,0.009,Working,50,
2019-04-28T09:15:00Z,4/28/2019 4:15,0.009,Working,50,
2019-04-28T09:28:00Z,4/28/2019 4:28,0.009,Working,50,
2019-04-28T09:48:00Z,4/28/2019 4:48,0.009,Working,50,
2019-04-28T10:00:00Z,4/28/2019 5:00,0,Working,50,
2019-04-28T10:03:00Z,4/28/2019 5:03,0.009,Working,50,
2019-04-28T10:19:00Z,4/28/2019 5:19,0.009,Working,50,
2019-04-28T10:52:00Z,4/28/2019 5:52,0.009,Working,50,
2019-04-28T11:00:00Z,4/28/2019 6:00,0,Working,50,
2019-04-28T12:00:00Z,4/28/2019 7:00,0,Working,50,
2019-04-28T13:00:00Z,4/28/2019 8:00,0,Working,50,
2019-04-28T14:00:00Z,4/28/2019 9:00,0,Working,50,
2019-04-28T15:00:00Z,4/28/2019 10:00,0,Working,50,
2019-04-28T16:00:00Z,4/28/2019 11:00,0,Working,50,
2019-04-28T17:00:00Z,4/28/2019 12:00,0,Working,50,
2019-04-28T18:00:00Z,4/28/2019 13:00,0,Working,50,
2019-04-28T19:00:00Z,4/28/2019 14:00,0,Working,50,
2019-04-28T20:00:00Z,4/28/2019 15:00,0,Working,50,
2019-04-28T21:00:00Z,4/28/2019 16:00,0,Working,50,
2019-04-28T22:00:00Z,4/28/2019 17:00,0,Working,50,
2019-04-28T23:00:00Z,4/28/2019 18:00,0,Working,50,
2019-04-29T00:00:00Z,4/28/2019 19:00,0,Working,50,
2019-04-29T01:00:00Z,4/28/2019 20:00,0,Working,50,
2019-04-29T02:00:00Z,4/28/2019 21:00,0,Working,50,
2019-04-29T03:00:00Z,4/28/2019 22:00,0,Working,50,
2019-04-29T04:00:00Z,4/28/2019 23:00,0,Working,50,
2019-04-29T05:00:00Z,4/29/2019 0:00,0,Working,50,
2019-04-29T06:00:00Z,4/29/2019 1:00,0,Working,50,
2019-04-29T07:00:00Z,4/29/2019 2:00,0,Working,50,
2019-04-29T08:00:00Z,4/29/2019 3:00,0,Working,50,
2019-04-29T09:00:00Z,4/29/2019 4:00,0,Working,50,
2019-04-29T10:00:00Z,4/29/2019 5:00,0,Working,50,
2019-04-29T11:00:00Z,4/29/2019 6:00,0,Working,50,
2019-04-29T12:00:00Z,4/29/2019 7:00,0,Working,50,
2019-04-29T13:00:00Z,4/29/2019 8:00,0,Working,50,
2019-04-29T14:00:00Z,4/29/2019 9:00,0,Working,50,
2019-04-29T15:00:00Z,4/29/2019 10:00,0,Working,50,
2019-04-29T16:00:00Z,4/29/2019 11:00,0,Working,50,
2019-04-29T17:00:00Z,4/29/2019 12:00,0,Working,50,
2019-04-29T18:00:00Z,4/29/2019 13:00,0,Working,50,
2019-04-29T19:00:00Z,4/29/2019 14:00,0,Working,50,
2019-04-29T20:00:00Z,4/29/2019 15:00,0,Working,50,
2019-04-29T21:00:00Z,4/29/2019 16:00,0,Working,50,
2019-04-29T22:00:00Z,4/29/2019 17:00,0,Working,50,
2019-04-29T23:00:00Z,4/29/2019 18:00,0,Working,50,
2019-04-29T23:37:00Z,4/29/2019 18:37,0.009,Working,50,
2019-04-30T00:00:00Z,4/29/2019 19:00,0,Working,50,
2019-04-30T00:51:00Z,4/29/2019 19:51,0.009,Working,50,
2019-04-30T01:00:00Z,4/29/2019 20:00,0,Working,50,
2019-04-30T01:08:00Z,4/29/2019 20:08,0.009,Working,50,
2019-04-30T01:17:00Z,4/29/2019 20:17,0.009,Working,50,
2019-04-30T01:28:00Z,4/29/2019 20:28,0.009,Working,50,
2019-04-30T01:37:00Z,4/29/2019 20:37,0.009,Working,50,
2019-04-30T01:41:00Z,4/29/2019 20:41,0.009,Working,50,
2019-04-30T01:47:00Z,4/29/2019 20:47,0.009,Working,50,
2019-04-30T02:00:00Z,4/29/2019 21:00,0,Working,50,
2019-04-30T03:00:00Z,4/29/2019 22:00,0,Working,50,
2019-04-30T03:15:00Z,4/29/2019 22:15,0.009,Working,50,
2019-04-30T04:00:00Z,4/29/2019 23:00,0,Working,50,
2019-04-30T05:00:00Z,4/30/2019 0:00,0,Working,50,
2019-04-30T06:00:00Z,4/30/2019 1:00,0,Working,50,
2019-04-30T07:00:00Z,4/30/2019 2:00,0,Working,50,
2019-04-30T08:00:00Z,4/30/2019 3:00,0,Working,50,
2019-04-30T09:00:00Z,4/30/2019 4:00,0,Working,50,
2019-04-30T10:00:00Z,4/30/2019 5:00,0,Working,50,
2019-04-30T11:00:00Z,4/30/2019 6:00,0,Working,50,
2019-04-30T12:00:00Z,4/30/2019 7:00,0,Working,50,
2019-04-30T13:00:00Z,4/30/2019 8:00,0,Working,50,
2019-04-30T14:00:00Z,4/30/2019 9:00,0,Working,50,
2019-04-30T15:00:00Z,4/30/2019 10:00,0,Working,50,
2019-04-30T16:00:00Z,4/30/2019 11:00,0,Working,50,
2019-04-30T17:00:00Z,4/30/2019 12:00,0,Working,50,
2019-04-30T18:00:00Z,4/30/2019 13:00,0,Working,50,
2019-04-30T19:00:00Z,4/30/2019 14:00,0,Working,50,
2019-04-30T20:00:00Z,4/30/2019 15:00,0,Working,50,
2019-04-30T21:00:00Z,4/30/2019 16:00,0,Working,50,
2019-04-30T22:00:00Z,4/30/2019 17:00,0,Working,50,
2019-04-30T23:00:00Z,4/30/2019 18:00,0,Working,50,
2019-05-01T00:00:00Z,4/30/2019 19:00,0,Working,50,
2019-05-01T01:00:00Z,4/30/2019 20:00,0,Working,50,
2019-05-01T02:00:00Z,4/30/2019 21:00,0,Working,50,
2019-05-01T03:00:00Z,4/30/2019 22:00,0,Working,50,
2019-05-01T04:00:00Z,4/30/2019 23:00,0,Working,50,
2019-05-01T05:00:00Z,5/1/2019 0:00,0,Working,50,
2019-05-01T06:00:00Z,5/1/2019 1:00,0,Working,50,
2019-05-01T06:05:00Z,5/1/2019 1:05,0.009,Working,50,
2019-05-01T06:28:00Z,5/1/2019 1:28,0.009,Working,50,
2019-05-01T06:32:00Z,5/1/2019 1:32,0.009,Working,50,
2019-05-01T06:36:00Z,5/1/2019 1:36,0.009,Working,50,
2019-05-01T06:51:00Z,5/1/2019 1:51,0.009,Working,50,
2019-05-01T07:00:00Z,5/1/2019 2:00,0,Working,50,
2019-05-01T08:00:00Z,5/1/2019 3:00,0,Working,50,
2019-05-01T09:00:00Z,5/1/2019 4:00,0,Working,50,
2019-05-01T10:00:00Z,5/1/2019 5:00,0,Working,50,
2019-05-01T11:00:00Z,5/1/2019 6:00,0,Working,50,
2019-05-01T12:00:00Z,5/1/2019 7:00,0,Working,50,
2019-05-01T13:00:00Z,5/1/2019 8:00,0,Working,50,
2019-05-01T14:00:00Z,5/1/2019 9:00,0,Working,50,
2019-05-01T15:00:00Z,5/1/2019 10:00,0,Working,50,
2019-05-01T16:00:00Z,5/1/2019 11:00,0,Working,50,
2019-05-01T17:00:00Z,5/1/2019 12:00,0,Working,50,
2019-05-01T18:00:00Z,5/1/2019 13:00,0,Working,50,
2019-05-01T19:00:00Z,5/1/2019 14:00,0,Working,50,
2019-05-01T20:00:00Z,5/1/2019 15:00,0,Working,50,
2019-05-01T21:00:00Z,5/1/2019 16:00,0,Working,50,
2019-05-01T22:00:00Z,5/1/2019 17:00,0,Working,50,
2019-05-01T23:00:00Z,5/1/2019 18:00,0,Working,50,
2019-05-01T23:13:00Z,5/1/2019 18:13,0.009,Working,50,
2019-05-01T23:16:00Z,5/1/2019 18:16,0.009,Working,50,
2019-05-01T23:19:00Z,5/1/2019 18:19,0.009,Working,50,
2019-05-01T23:29:00Z,5/1/2019 18:29,0.009,Working,50,
2019-05-01T23:57:00Z,5/1/2019 18:57,0.019,Working,50,
2019-05-01T23:58:00Z,5/1/2019 18:58,0.038,Working,50,
2019-05-01T23:59:00Z,5/1/2019 18:59,0.019,Working,50,
2019-05-02T00:00:00Z,5/1/2019 19:00,0.009,Working,50,
2019-05-02T00:29:00Z,5/1/2019 19:29,0.009,Working,50,
2019-05-02T01:00:00Z,5/1/2019 20:00,0,Working,50,
2019-05-02T01:42:00Z,5/1/2019 20:42,0.009,Working,50,
2019-05-02T01:46:00Z,5/1/2019 20:46,0.009,Working,50,
2019-05-02T01:47:00Z,5/1/2019 20:47,0.009,Working,50,
2019-05-02T01:51:00Z,5/1/2019 20:51,0.009,Working,50,
2019-05-02T02:00:00Z,5/1/2019 21:00,0,Working,50,
2019-05-02T02:02:00Z,5/1/2019 21:02,0.009,Working,50,
2019-05-02T02:07:00Z,5/1/2019 21:07,0.009,Working,50,
2019-05-02T02:58:00Z,5/1/2019 21:58,0.009,Working,50,
2019-05-02T03:00:00Z,5/1/2019 22:00,0,Working,50,
2019-05-02T04:00:00Z,5/1/2019 23:00,0,Working,50,
2019-05-02T05:00:00Z,5/2/2019 0:00,0,Working,50,
2019-05-02T06:00:00Z,5/2/2019 1:00,0,Working,50,
2019-05-02T07:00:00Z,5/2/2019 2:00,0,Working,50,
2019-05-02T08:00:00Z,5/2/2019 3:00,0,Working,50,
2019-05-02T09:00:00Z,5/2/2019 4:00,0,Working,50,
2019-05-02T10:00:00Z,5/2/2019 5:00,0,Working,50,
2019-05-02T11:00:00Z,5/2/2019 6:00,0,Working,50,
2019-05-02T11:20:00Z,5/2/2019 6:20,0.009,Working,50,
2019-05-02T11:33:00Z,5/2/2019 6:33,0.009,Working,50,
2019-05-02T11:39:00Z,5/2/2019 6:39,0.009,Working,50,
2019-05-02T11:45:00Z,5/2/2019 6:45,0.009,Working,50,
2019-05-02T11:53:00Z,5/2/2019 6:53,0.009,Working,50,
2019-05-02T12:00:00Z,5/2/2019 7:00,0,Working,50,
2019-05-02T12:03:00Z,5/2/2019 7:03,0.009,Working,50,
2019-05-02T13:00:00Z,5/2/2019 8:00,0,Working,50,
2019-05-02T14:00:00Z,5/2/2019 9:00,0,Working,50,
2019-05-02T15:00:00Z,5/2/2019 10:00,0,Working,50,
2019-05-02T16:00:00Z,5/2/2019 11:00,0,Working,50,
2019-05-02T17:00:00Z,5/2/2019 12:00,0,Working,50,
2019-05-02T18:00:00Z,5/2/2019 13:00,0,Working,50,
2019-05-02T19:00:00Z,5/2/2019 14:00,0,Working,50,
2019-05-02T20:00:00Z,5/2/2019 15:00,0,Working,50,
2019-05-02T21:00:00Z,5/2/2019 16:00,0,Working,50,
2019-05-02T22:00:00Z,5/2/2019 17:00,0,Working,50,
2019-05-02T23:00:00Z,5/2/2019 18:00,0,Working,50,
2019-05-03T00:00:00Z,5/2/2019 19:00,0,Working,50,
2019-05-03T01:00:00Z,5/2/2019 20:00,0,Working,50,
2019-05-03T02:00:00Z,5/2/2019 21:00,0,Working,50,
2019-05-03T03:00:00Z,5/2/2019 22:00,0,Working,50,
2019-05-03T04:00:00Z,5/2/2019 23:00,0,Working,50,
2019-05-03T05:00:00Z,5/3/2019 0:00,0,Working,50,
2019-05-03T06:00:00Z,5/3/2019 1:00,0,Working,50,
2019-05-03T07:00:00Z,5/3/2019 2:00,0,Working,50,
2019-05-03T08:00:00Z,5/3/2019 3:00,0,Working,50,
2019-05-03T09:00:00Z,5/3/2019 4:00,0,Working,50,
2019-05-03T10:00:00Z,5/3/2019 5:00,0,Working,50,
2019-05-03T10:49:00Z,5/3/2019 5:49,0.009,Working,50,
2019-05-03T10:55:00Z,5/3/2019 5:55,0.009,Working,50,
2019-05-03T11:00:00Z,5/3/2019 6:00,0,Working,50,
2019-05-03T11:18:00Z,5/3/2019 6:18,0.009,Working,50,
2019-05-03T11:25:00Z,5/3/2019 6:25,0.009,Working,50,
2019-05-03T11:30:00Z,5/3/2019 6:30,0.009,Working,50,
2019-05-03T11:32:00Z,5/3/2019 6:32,0.009,Working,50,
2019-05-03T11:35:00Z,5/3/2019 6:35,0.009,Working,50,
2019-05-03T11:37:00Z,5/3/2019 6:37,0.009,Working,50,
2019-05-03T11:39:00Z,5/3/2019 6:39,0.009,Working,50,
2019-05-03T11:41:00Z,5/3/2019 6:41,0.009,Working,50,
2019-05-03T11:45:00Z,5/3/2019 6:45,0.009,Working,50,
2019-05-03T12:00:00Z,5/3/2019 7:00,0,Working,50,
2019-05-03T13:00:00Z,5/3/2019 8:00,0,Working,50,
2019-05-03T13:12:00Z,5/3/2019 8:12,0.009,Working,50,
2019-05-03T14:00:00Z,5/3/2019 9:00,0,Working,50,
2019-05-03T15:00:00Z,5/3/2019 10:00,0,Working,50,
2019-05-03T16:00:00Z,5/3/2019 11:00,0,Working,50,
2019-05-03T17:00:00Z,5/3/2019 12:00,0,Working,50,
2019-05-03T18:00:00Z,5/3/2019 13:00,0,Working,50,
2019-05-03T19:00:00Z,5/3/2019 14:00,0,Working,50,
2019-05-03T20:00:00Z,5/3/2019 15:00,0,Working,50,
2019-05-03T21:00:00Z,5/3/2019 16:00,0,Working,50,
2019-05-03T21:02:00Z,5/3/2019 16:02,0.009,Working,50,
2019-05-03T21:21:00Z,5/3/2019 16:21,0.009,Working,50,
2019-05-03T21:32:00Z,5/3/2019 16:32,0.009,Working,50,
2019-05-03T22:00:00Z,5/3/2019 17:00,0,Working,50,
2019-05-03T23:00:00Z,5/3/2019 18:00,0,Working,50,
2019-05-04T00:00:00Z,5/3/2019 19:00,0,Working,50,
2019-05-04T01:00:00Z,5/3/2019 20:00,0,Working,50,
2019-05-04T02:00:00Z,5/3/2019 21:00,0,Working,50,
2019-05-04T03:00:00Z,5/3/2019 22:00,0,Working,50,
2019-05-04T04:00:00Z,5/3/2019 23:00,0,Working,50,
2019-05-04T05:00:00Z,5/4/2019 0:00,0,Working,50,
2019-05-04T06:00:00Z,5/4/2019 1:00,0,Working,50,
2019-05-04T07:00:00Z,5/4/2019 2:00,0,Working,50,
2019-05-04T08:00:00Z,5/4/2019 3:00,0,Working,50,
2019-05-04T09:00:00Z,5/4/2019 4:00,0,Working,50,
2019-05-04T10:00:00Z,5/4/2019 5:00,0,Working,50,
2019-05-04T11:00:00Z,5/4/2019 6:00,0,Working,50,
2019-05-04T12:00:00Z,5/4/2019 7:00,0,Working,50,
2019-05-04T13:00:00Z,5/4/2019 8:00,0,Working,50,
2019-05-04T14:00:00Z,5/4/2019 9:00,0,Working,50,
2019-05-04T15:00:00Z,5/4/2019 10:00,0,Working,50,
2019-05-04T16:00:00Z,5/4/2019 11:00,0,Working,50,
2019-05-04T17:00:00Z,5/4/2019 12:00,0,Working,50,
2019-05-04T17:40:00Z,5/4/2019 12:40,0.009,Working,50,
2019-05-04T18:00:00Z,5/4/2019 13:00,0,Working,50,
2019-05-04T19:00:00Z,5/4/2019 14:00,0,Working,50,
2019-05-04T20:00:00Z,5/4/2019 15:00,0,Working,50,
2019-05-04T21:00:00Z,5/4/2019 16:00,0,Working,50,
2019-05-04T22:00:00Z,5/4/2019 17:00,0,Working,50,
2019-05-04T23:00:00Z,5/4/2019 18:00,0,Working,50,
2019-05-05T00:00:00Z,5/4/2019 19:00,0,Working,50,
2019-05-05T01:00:00Z,5/4/2019 20:00,0,Working,50,
2019-05-05T02:00:00Z,5/4/2019 21:00,0,Working,50,
2019-05-05T03:00:00Z,5/4/2019 22:00,0,Working,50,
2019-05-05T04:00:00Z,5/4/2019 23:00,0,Working,50,
2019-05-05T05:00:00Z,5/5/2019 0:00,0,Working,50,
2019-05-05T06:00:00Z,5/5/2019 1:00,0,Working,50,
2019-05-05T07:00:00Z,5/5/2019 2:00,0,Working,50,
2019-05-05T08:00:00Z,5/5/2019 3:00,0,Working,50,
2019-05-05T09:00:00Z,5/5/2019 4:00,0,Working,50,
2019-05-05T10:00:00Z,5/5/2019 5:00,0,Working,50,
2019-05-05T11:00:00Z,5/5/2019 6:00,0,Working,50,
2019-05-05T12:00:00Z,5/5/2019 7:00,0,Working,50,
2019-05-05T13:00:00Z,5/5/2019 8:00,0,Working,50,
2019-05-05T14:00:00Z,5/5/2019 9:00,0,Working,50,
2019-05-05T15:00:00Z,5/5/2019 10:00,0,Working,50,
2019-05-05T16:00:00Z,5/5/2019 11:00,0,Working,50,
2019-05-05T17:00:00Z,5/5/2019 12:00,0,Working,50,
2019-05-05T18:00:00Z,5/5/2019 13:00,0,Working,50,
2019-05-05T19:00:00Z,5/5/2019 14:00,0,Working,50,
2019-05-05T20:00:00Z,5/5/2019 15:00,0,Working,50,
2019-05-05T21:00:00Z,5/5/2019 16:00,0,Working,50,
2019-05-05T22:00:00Z,5/5/2019 17:00,0,Working,50,
2019-05-05T23:00:00Z,5/5/2019 18:00,0,Working,50,
2019-05-06T00:00:00Z,5/5/2019 19:00,0,Working,50,
2019-05-06T00:31:00Z,5/5/2019 19:31,0.009,Working,50,
2019-05-06T01:00:00Z,5/5/2019 20:00,0,Working,50,
2019-05-06T02:00:00Z,5/5/2019 21:00,0,Working,50,
2019-05-06T03:00:00Z,5/5/2019 22:00,0,Working,50,
2019-05-06T04:00:00Z,5/5/2019 23:00,0,Working,50,
2019-05-06T05:00:00Z,5/6/2019 0:00,0,Working,50,
2019-05-06T06:00:00Z,5/6/2019 1:00,0,Working,50,
2019-05-06T07:00:00Z,5/6/2019 2:00,0,Working,50,
2019-05-06T08:00:00Z,5/6/2019 3:00,0,Working,50,
2019-05-06T09:00:00Z,5/6/2019 4:00,0,Working,50,
2019-05-06T10:00:00Z,5/6/2019 5:00,0,Working,50,
2019-05-06T11:00:00Z,5/6/2019 6:00,0,Working,50,
2019-05-06T12:00:00Z,5/6/2019 7:00,0,Working,50,
2019-05-06T13:00:00Z,5/6/2019 8:00,0,Working,50,
2019-05-06T14:00:00Z,5/6/2019 9:00,0,Working,50,
2019-05-06T15:00:00Z,5/6/2019 10:00,0,Working,50,
2019-05-06T16:00:00Z,5/6/2019 11:00,0,Working,50,
2019-05-06T17:00:00Z,5/6/2019 12:00,0,Working,50,
2019-05-06T18:00:00Z,5/6/2019 13:00,0,Working,50,
2019-05-06T19:00:00Z,5/6/2019 14:00,0,Working,50,
2019-05-06T20:00:00Z,5/6/2019 15:00,0,Working,50,
2019-05-06T21:00:00Z,5/6/2019 16:00,0,Working,50,
2019-05-06T22:00:00Z,5/6/2019 17:00,0,Working,50,
2019-05-06T23:00:00Z,5/6/2019 18:00,0,Working,50,
2019-05-07T00:00:00Z,5/6/2019 19:00,0,Working,50,
2019-05-07T01:00:00Z,5/6/2019 20:00,0,Working,50,
2019-05-07T02:00:00Z,5/6/2019 21:00,0,Working,50,
2019-05-07T03:00:00Z,5/6/2019 22:00,0,Working,50,
2019-05-07T04:00:00Z,5/6/2019 23:00,0,Working,50,
2019-05-07T05:00:00Z,5/7/2019 0:00,0,Working,50,
2019-05-07T06:00:00Z,5/7/2019 1:00,0,Working,50,
2019-05-07T07:00:00Z,5/7/2019 2:00,0,Working,50,
2019-05-07T08:00:00Z,5/7/2019 3:00,0,Working,50,
2019-05-07T09:00:00Z,5/7/2019 4:00,0,Working,50,
2019-05-07T10:00:00Z,5/7/2019 5:00,0,Working,50,
2019-05-07T11:00:00Z,5/7/2019 6:00,0,Working,50,
2019-05-07T12:00:00Z,5/7/2019 7:00,0,Working,50,
2019-05-07T13:00:00Z,5/7/2019 8:00,0,Working,50,
2019-05-07T14:00:00Z,5/7/2019 9:00,0,Working,50,
2019-05-07T14:45:00Z,5/7/2019 9:45,0.009,Working,50,
2019-05-07T15:00:00Z,5/7/2019 10:00,0,Working,50,
2019-05-07T15:24:00Z,5/7/2019 10:24,0.009,Working,50,
2019-05-07T15:41:00Z,5/7/2019 10:41,0.009,Working,50,
2019-05-07T16:00:00Z,5/7/2019 11:00,0,Working,50,
2019-05-07T16:13:00Z,5/7/2019 11:13,0.009,Working,50,
2019-05-07T16:31:00Z,5/7/2019 11:31,0.009,Working,50,
2019-05-07T16:41:00Z,5/7/2019 11:41,0.009,Working,50,
2019-05-07T16:47:00Z,5/7/2019 11:47,0.009,Working,50,
2019-05-07T16:50:00Z,5/7/2019 11:50,0.009,Working,50,
2019-05-07T16:54:00Z,5/7/2019 11:54,0.009,Working,50,
2019-05-07T16:59:00Z,5/7/2019 11:59,0.009,Working,50,
2019-05-07T17:00:00Z,5/7/2019 12:00,0,Working,50,
2019-05-07T17:05:00Z,5/7/2019 12:05,0.009,Working,50,
2019-05-07T17:15:00Z,5/7/2019 12:15,0.009,Working,50,
2019-05-07T17:27:00Z,5/7/2019 12:27,0.009,Working,50,
2019-05-07T17:33:00Z,5/7/2019 12:33,0.009,Working,50,
2019-05-07T17:47:00Z,5/7/2019 12:47,0.009,Working,50,
2019-05-07T17:57:00Z,5/7/2019 12:57,0.009,Working,50,
2019-05-07T18:00:00Z,5/7/2019 13:00,0,Working,50,
2019-05-07T18:11:00Z,5/7/2019 13:11,0.009,Working,50,
2019-05-07T18:19:00Z,5/7/2019 13:19,0.009,Working,50,
2019-05-07T18:30:00Z,5/7/2019 13:30,0.009,Working,50,
2019-05-07T18:45:00Z,5/7/2019 13:45,0.009,Working,50,
2019-05-07T19:00:00Z,5/7/2019 14:00,0,Working,50,
2019-05-07T19:02:00Z,5/7/2019 14:02,0.009,Working,50,
2019-05-07T19:29:00Z,5/7/2019 14:29,0.009,Working,50,
2019-05-07T20:00:00Z,5/7/2019 15:00,0,Working,50,
2019-05-07T21:00:00Z,5/7/2019 16:00,0,Working,50,
2019-05-07T22:00:00Z,5/7/2019 17:00,0,Working,50,
2019-05-07T23:00:00Z,5/7/2019 18:00,0,Working,50,
2019-05-08T00:00:00Z,5/7/2019 19:00,0,Working,50,
2019-05-08T01:00:00Z,5/7/2019 20:00,0,Working,50,
2019-05-08T02:00:00Z,5/7/2019 21:00,0,Working,50,
2019-05-08T03:00:00Z,5/7/2019 22:00,0,Working,50,
